wav_filename,wav_filesize,transcript
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MTRT0/SI1857_rif.wav,105926, no girl would go this far to fool a man so she could kill him
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MTRT0/SX254_rif.wav,69062, do they allow atheists in church
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MTRT0/SA1_rif.wav,102650, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MTRT0/SX417_rif.wav,95276, valley lodge yearly celebrates the first calf born
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MTRT0/SA2_rif.wav,83604, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MTRT0/SX147_rif.wav,93228, correct execution of my instructions is crucial
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MTRT0/SX57_rif.wav,89748, the prowler wore a ski mask for disguise
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FPAF0/SX64_rif.wav,96506, regular attendance is seldom required
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FPAF0/SI2314_rif.wav,60256, but everybody calls you junior
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FPAF0/SX424_rif.wav,85036, top zinnias rarely have crooked stems
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FPAF0/SX334_rif.wav,92410, often you'll get back more than you put in
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FPAF0/SX244_rif.wav,111660, herb's birthday occurs frequently on thanksgiving
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FPAF0/SI1684_rif.wav,91796, she asked with a reportorial gleam in her eye
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FPAF0/SX154_rif.wav,87494, orange juice tastes funny after toothpaste
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FPAF0/SA1_rif.wav,151392, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FPAF0/SI1054_rif.wav,181702, a concept of responsibility is in process of articulation and establishment
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FPAF0/SA2_rif.wav,85856, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJLS0/SX106_rif.wav,85242, a huge tapestry hung in her hallway
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJLS0/SX16_rif.wav,75820, a roll of wire lay near the wall
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJLS0/SX286_rif.wav,124972, in every major cloverleaf traffic sometimes gets backed up
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJLS0/SX196_rif.wav,58822, how do oysters make pearls
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJLS0/SA1_rif.wav,118828, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJLS0/SI1726_rif.wav,180064, and men also used vacuum cleaners in both rooms sucking dust up once more
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJLS0/SI1096_rif.wav,111456, he wore a brown knit sport shirt with no tie
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJLS0/SI466_rif.wav,76230, then we'd really have someplace to go
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJLS0/SA2_rif.wav,96916, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJLS0/SX376_rif.wav,96916, women may never become completely equal to men
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJEE0/SI607_rif.wav,67014, mercenary term of honor
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJEE0/SX337_rif.wav,101216, bob bandaged both wounds with the skill of a doctor
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJEE0/SX247_rif.wav,117190, the cigarettes in the clay ashtray overflowed onto the oak table
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJEE0/SX67_rif.wav,125588, last year's gas shortage caused steep price increases
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJEE0/SX427_rif.wav,83604, every cab needs repainting often
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJEE0/SI1237_rif.wav,103468, we may say of some unfortunates that they were never young
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJEE0/SA1_rif.wav,99782, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJEE0/SI1867_rif.wav,90566, then at last the darkness began to dissolve
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJEE0/SA2_rif.wav,85242, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJEE0/SX157_rif.wav,78074, remove the splinter with a pair of tweezers
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MLBC0/SI1869_rif.wav,67220, he rode low on the mare's neck
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MLBC0/SX159_rif.wav,88928, the government sought authorization of his citizenship
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MLBC0/SI609_rif.wav,124154, the public is now armed with sophistication and numerous competing media
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MLBC0/SX339_rif.wav,79098, did shawn catch that big goose without help
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MLBC0/SX249_rif.wav,76640, i ate every oyster on nora's plate
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MLBC0/SA1_rif.wav,114324, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MLBC0/SX69_rif.wav,86470, eat your raisins outdoors on the porch steps
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MLBC0/SA2_rif.wav,82988, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MLBC0/SI1239_rif.wav,130708, thus far the advances made have been almost entirely along functional lines
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MLBC0/SX429_rif.wav,94868, a toothpaste tube should be squeezed from the bottom
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MPRT0/SX130_rif.wav,69676, he ate four extra eggs for breakfast
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MPRT0/SX310_rif.wav,75412, the hood of the jeep was steaming in the hot sun
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MPRT0/SI495_rif.wav,55750, they either walked or were driven
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MPRT0/SI1210_rif.wav,125996, as we observe moral law and physical law they appear as being inevitable
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MPRT0/SX400_rif.wav,77254, just drop notices in any suggestion box
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MPRT0/SX40_rif.wav,92614, stimulating discussions keep students' attention
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MPRT0/SA1_rif.wav,98758, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MPRT0/SX220_rif.wav,107156, the most recent geological survey found seismic activity
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MPRT0/SA2_rif.wav,77254, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MPRT0/SI580_rif.wav,89748, too often unless he hails them they pass him by
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MNET0/SI1446_rif.wav,123744, in earlier years the preservation of food was essentially related to survival
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MNET0/SX6_rif.wav,67014, bright sunshine shimmers on the ocean
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MNET0/SX186_rif.wav,71724, would a tomboy often play outdoors
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MNET0/SX276_rif.wav,72340, john's brother repainted the garage door
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MNET0/SA1_rif.wav,121900, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MNET0/SX96_rif.wav,87290, masquerade parties tax one's imagination
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MNET0/SA2_rif.wav,80532, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MNET0/SI816_rif.wav,91590, do this exercise six times each class period
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MNET0/SX366_rif.wav,109612, will you please confirm government policy regarding waste removal
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MNET0/SI2076_rif.wav,53292, you gonna give me a drink fella
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MDCD0/SX425_rif.wav,65172, movies never have enough villains
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MDCD0/SI2045_rif.wav,74182, before much longer the marine quieted down
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MDCD0/SX65_rif.wav,65990, challenge each general's intelligence
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MDCD0/SX245_rif.wav,79098, does hindu ideology honor cows
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MDCD0/SX335_rif.wav,140128, gus saw pine trees and redwoods on his walk through sequoia national forest
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MDCD0/SX155_rif.wav,96096, the water contained too much chlorine and stung his eyes
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MDCD0/SI785_rif.wav,147092, the theory the idea behind our design is modular units or panelization
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MDCD0/SI1415_rif.wav,88314, a second assistant mopped with two sponges
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MDCD0/SA1_rif.wav,93844, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MDCD0/SA2_rif.wav,80736, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FKLC0/SX355_rif.wav,85856, dolphins are intelligent marine mammals
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FKLC0/SI1615_rif.wav,61280, pa don't care about the kid
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FKLC0/SX175_rif.wav,160608, severe myopia contributed to ron's inferiority complex
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FKLC0/SI985_rif.wav,163066, bathing the itching parts with kerosene gave relief and also killed the pests
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FKLC0/SX445_rif.wav,91180, what is this large thing by the ironing board
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FKLC0/SI2245_rif.wav,63738, he could take the advice or leave it
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FKLC0/SA1_rif.wav,125382, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FKLC0/SA2_rif.wav,89132, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FKLC0/SX85_rif.wav,86676, cement is measured in cubic yards
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FKLC0/SX265_rif.wav,103060, the saw is broken so chop the wood instead
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJLB0/SI986_rif.wav,78278, ant bites were eased by applying liquid bluing
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJLB0/SX446_rif.wav,78688, thomas thinks a larger clamp solves the problem
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJLB0/SI1616_rif.wav,136032, he didn't figure her at all and if he found out a woman it'd be bad
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJLB0/SX356_rif.wav,89542, diane may splurge and buy a turquoise necklace
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJLB0/SX176_rif.wav,113914, buying a thoroughbred horse requires intuition and expertise
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJLB0/SX266_rif.wav,74388, withdraw only as much money as you need
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJLB0/SA1_rif.wav,94662, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJLB0/SX86_rif.wav,71520, hispanic costumes are quite colorful
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJLB0/SI2246_rif.wav,69472, real bright along those lines you might say
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJLB0/SA2_rif.wav,78892, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MSRG0/SX141_rif.wav,93228, pledge to participate in nevada's aquatic competition
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MSRG0/SX51_rif.wav,74592, ambidextrous pickpockets accomplish more
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MSRG0/SX411_rif.wav,93434, butterscotch fudge goes well with vanilla ice cream
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MSRG0/SX321_rif.wav,109204, the groundhog clearly saw his shadow but stayed out only a moment
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MSRG0/SA1_rif.wav,93638, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MSRG0/SI1221_rif.wav,124972, conservatism and traditionalism seem implied by what has just been said
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MSRG0/SI591_rif.wav,127840, replace it with the statue of one or another of the world's famous dictators
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MSRG0/SI1851_rif.wav,49402, you mean a game with cards
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MSRG0/SA2_rif.wav,72748, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MSRG0/SX231_rif.wav,47558, i honor my mom
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MSMC0/SX17_rif.wav,67014, carl lives in a lively home
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MSMC0/SX107_rif.wav,110432, birthday parties have cupcakes and ice cream
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MSMC0/SI509_rif.wav,130298, this is a significant advance but its import should not be exaggerated
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MSMC0/SX287_rif.wav,94252, in the long run it pays to buy quality clothing
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MSMC0/SX197_rif.wav,91590, draw each graph on a new axis
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MSMC0/SA1_rif.wav,109408, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MSMC0/SI647_rif.wav,114528, below is a specific guide keyed to the calendar
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MSMC0/SX377_rif.wav,100192, she always jokes about too much garlic in his food
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MSMC0/SI1907_rif.wav,81350, bury those uniforms so they won't be found
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MSMC0/SA2_rif.wav,83194, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR3/MDNS0/SX21_rif.wav,65376, alfalfa is healthy for you
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR3/MDNS0/SX201_rif.wav,92820, approach your interview with statuesque composure
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR3/MDNS0/SI873_rif.wav,148116, be careful that you keep adequate coverage but look for places to save money
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR3/MDNS0/SX111_rif.wav,83808, his sudden departure shocked the cast
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR3/MDNS0/SX381_rif.wav,72748, we welcome many new students each year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR3/MDNS0/SA1_rif.wav,105722, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR3/MDNS0/SA2_rif.wav,83604, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR3/MDNS0/SX291_rif.wav,79508, the avalanche triggered a minor earthquake
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR3/MDNS0/SI2271_rif.wav,64352, add things as you find you need 'em
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR3/MDNS0/SI1011_rif.wav,163476, flaxseed poultices and mustard plasters still are used by some persons
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR3/MKXL0/SX285_rif.wav,77050, rich purchased several signed lithographs
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR3/MKXL0/SX15_rif.wav,84422, the museum hires musicians every evening
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR3/MKXL0/SX105_rif.wav,74592, you must explicitly delete files
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR3/MKXL0/SI1958_rif.wav,131322, his first glimpse of the ranch house across the brushy swells told him nothing
